geoname,code,geofips,description,year,dollars
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2002,1562.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2002,3834.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2002,2272.0
West Virginia,WV, 54000,Personal consumption expenditures,2003,38375.5
West Virginia,WV, 54000,Goods,2003,14750.2
West Virginia,WV, 54000,Durable goods,2003,4964.9
West Virginia,WV, 54000,Motor vehicles and parts,2003,2300.0
West Virginia,WV, 54000,Furnishings and durable household equipment,2003,1046.2
West Virginia,WV, 54000,Recreational goods and vehicles,2003,1054.8
West Virginia,WV, 54000,Other durable goods,2003,563.8
West Virginia,WV, 54000,Nondurable goods,2003,9785.3
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2003,3402.0
West Virginia,WV, 54000,Clothing and footwear,2003,1189.4
West Virginia,WV, 54000,Gasoline and other energy goods,2003,1332.2
West Virginia,WV, 54000,Other nondurable goods,2003,3861.8
West Virginia,WV, 54000,Services,2003,23625.3
West Virginia,WV, 54000,Household consumption expenditures (for services),2003,22041.3
West Virginia,WV, 54000,Housing and utilities,2003,5455.7
West Virginia,WV, 54000,Health care,2003,7647.4
West Virginia,WV, 54000,Transportation services,2003,658.1
West Virginia,WV, 54000,Recreation services,2003,1175.7
West Virginia,WV, 54000,Food services and accommodations,2003,2241.7
West Virginia,WV, 54000,Financial services and insurance,2003,2075.1
West Virginia,WV, 54000,Other services,2003,2787.6
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2003,1584.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2003,3874.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2003,2290.0
West Virginia,WV, 54000,Personal consumption expenditures,2004,40690.3
West Virginia,WV, 54000,Goods,2004,15719.3
West Virginia,WV, 54000,Durable goods,2004,5273.2
West Virginia,WV, 54000,Motor vehicles and parts,2004,2330.4
West Virginia,WV, 54000,Furnishings and durable household equipment,2004,1122.2
West Virginia,WV, 54000,Recreational goods and vehicles,2004,1216.6
West Virginia,WV, 54000,Other durable goods,2004,604.0
West Virginia,WV, 54000,Nondurable goods,2004,10446.1
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2004,3581.8
West Virginia,WV, 54000,Clothing and footwear,2004,1210.6
West Virginia,WV, 54000,Gasoline and other energy goods,2004,1569.4
West Virginia,WV, 54000,Other nondurable goods,2004,4084.3
West Virginia,WV, 54000,Services,2004,24971.0
West Virginia,WV, 54000,Household consumption expenditures (for services),2004,23305.0
West Virginia,WV, 54000,Housing and utilities,2004,5798.5
West Virginia,WV, 54000,Health care,2004,8203.4
West Virginia,WV, 54000,Transportation services,2004,666.5
West Virginia,WV, 54000,Recreation services,2004,1235.0
West Virginia,WV, 54000,Food services and accommodations,2004,2365.7
West Virginia,WV, 54000,Financial services and insurance,2004,2204.1
West Virginia,WV, 54000,Other services,2004,2831.9
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2004,1666.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2004,4113.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2004,2447.0
West Virginia,WV, 54000,Personal consumption expenditures,2005,42813.0
West Virginia,WV, 54000,Goods,2005,16331.7
West Virginia,WV, 54000,Durable goods,2005,5252.4
West Virginia,WV, 54000,Motor vehicles and parts,2005,2227.8
West Virginia,WV, 54000,Furnishings and durable household equipment,2005,1144.1
West Virginia,WV, 54000,Recreational goods and vehicles,2005,1248.0
West Virginia,WV, 54000,Other durable goods,2005,632.4
West Virginia,WV, 54000,Nondurable goods,2005,11079.3
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2005,3740.5
West Virginia,WV, 54000,Clothing and footwear,2005,1273.4
West Virginia,WV, 54000,Gasoline and other energy goods,2005,1836.8
West Virginia,WV, 54000,Other nondurable goods,2005,4228.7
West Virginia,WV, 54000,Services,2005,26481.3
West Virginia,WV, 54000,Household consumption expenditures (for services),2005,24791.3
West Virginia,WV, 54000,Housing and utilities,2005,6248.4
West Virginia,WV, 54000,Health care,2005,8707.2
West Virginia,WV, 54000,Transportation services,2005,691.5
West Virginia,WV, 54000,Recreation services,2005,1309.1
West Virginia,WV, 54000,Food services and accommodations,2005,2546.5
West Virginia,WV, 54000,Financial services and insurance,2005,2375.1
West Virginia,WV, 54000,Other services,2005,2913.5
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2005,1690.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2005,4294.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2005,2604.0
West Virginia,WV, 54000,Personal consumption expenditures,2006,44970.6
West Virginia,WV, 54000,Goods,2006,17175.4
West Virginia,WV, 54000,Durable goods,2006,5239.2
West Virginia,WV, 54000,Motor vehicles and parts,2006,2123.6
West Virginia,WV, 54000,Furnishings and durable household equipment,2006,1155.6
West Virginia,WV, 54000,Recreational goods and vehicles,2006,1280.5
West Virginia,WV, 54000,Other durable goods,2006,679.5
West Virginia,WV, 54000,Nondurable goods,2006,11936.1
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2006,3938.1
West Virginia,WV, 54000,Clothing and footwear,2006,1313.7
West Virginia,WV, 54000,Gasoline and other energy goods,2006,2058.0
West Virginia,WV, 54000,Other nondurable goods,2006,4626.3
West Virginia,WV, 54000,Services,2006,27795.3
West Virginia,WV, 54000,Household consumption expenditures (for services),2006,25933.2
West Virginia,WV, 54000,Housing and utilities,2006,6599.8
West Virginia,WV, 54000,Health care,2006,8964.2
West Virginia,WV, 54000,Transportation services,2006,718.2
West Virginia,WV, 54000,Recreation services,2006,1359.3
West Virginia,WV, 54000,Food services and accommodations,2006,2692.2
West Virginia,WV, 54000,Financial services and insurance,2006,2547.9
West Virginia,WV, 54000,Other services,2006,3051.6
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2006,1862.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2006,4586.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2006,2724.0
West Virginia,WV, 54000,Personal consumption expenditures,2007,46907.3
West Virginia,WV, 54000,Goods,2007,17850.9
West Virginia,WV, 54000,Durable goods,2007,5358.9
West Virginia,WV, 54000,Motor vehicles and parts,2007,2173.9
West Virginia,WV, 54000,Furnishings and durable household equipment,2007,1154.9
West Virginia,WV, 54000,Recreational goods and vehicles,2007,1301.6
West Virginia,WV, 54000,Other durable goods,2007,728.6
West Virginia,WV, 54000,Nondurable goods,2007,12492.0
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2007,4129.0
West Virginia,WV, 54000,Clothing and footwear,2007,1332.2
West Virginia,WV, 54000,Gasoline and other energy goods,2007,2187.8
West Virginia,WV, 54000,Other nondurable goods,2007,4843.1
West Virginia,WV, 54000,Services,2007,29056.4
West Virginia,WV, 54000,Household consumption expenditures (for services),2007,27241.4
West Virginia,WV, 54000,Housing and utilities,2007,6903.6
West Virginia,WV, 54000,Health care,2007,9464.9
West Virginia,WV, 54000,Transportation services,2007,760.5
West Virginia,WV, 54000,Recreation services,2007,1414.9
West Virginia,WV, 54000,Food services and accommodations,2007,2789.5
West Virginia,WV, 54000,Financial services and insurance,2007,2773.1
West Virginia,WV, 54000,Other services,2007,3134.9
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2007,1815.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2007,4606.0
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2007,2791.0
West Virginia,WV, 54000,Personal consumption expenditures,2008,48871.4
West Virginia,WV, 54000,Goods,2008,18441.7
West Virginia,WV, 54000,Durable goods,2008,5196.4
West Virginia,WV, 54000,Motor vehicles and parts,2008,1974.7
West Virginia,WV, 54000,Furnishings and durable household equipment,2008,1145.0
West Virginia,WV, 54000,Recreational goods and vehicles,2008,1336.4
West Virginia,WV, 54000,Other durable goods,2008,740.3
West Virginia,WV, 54000,Nondurable goods,2008,13245.2
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2008,4414.8
West Virginia,WV, 54000,Clothing and footwear,2008,1356.4
West Virginia,WV, 54000,Gasoline and other energy goods,2008,2488.7
West Virginia,WV, 54000,Other nondurable goods,2008,4985.2
West Virginia,WV, 54000,Services,2008,30429.7
West Virginia,WV, 54000,Household consumption expenditures (for services),2008,28386.3
West Virginia,WV, 54000,Housing and utilities,2008,7156.0
West Virginia,WV, 54000,Health care,2008,9896.2
West Virginia,WV, 54000,Transportation services,2008,786.6
West Virginia,WV, 54000,Recreation services,2008,1416.7
West Virginia,WV, 54000,Food services and accommodations,2008,3019.3
West Virginia,WV, 54000,Financial services and insurance,2008,2941.1
West Virginia,WV, 54000,Other services,2008,3170.5
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2008,2043.5
West Virginia,WV, 54000,Gross output of nonprofit institutions,2008,4945.4
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2008,2901.9
West Virginia,WV, 54000,Personal consumption expenditures,2009,49792.7
West Virginia,WV, 54000,Goods,2009,18161.0
West Virginia,WV, 54000,Durable goods,2009,5116.2
West Virginia,WV, 54000,Motor vehicles and parts,2009,1943.9
West Virginia,WV, 54000,Furnishings and durable household equipment,2009,1104.3
West Virginia,WV, 54000,Recreational goods and vehicles,2009,1317.5
West Virginia,WV, 54000,Other durable goods,2009,750.5
West Virginia,WV, 54000,Nondurable goods,2009,13044.8
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2009,4571.9
West Virginia,WV, 54000,Clothing and footwear,2009,1350.8
West Virginia,WV, 54000,Gasoline and other energy goods,2009,1920.5
West Virginia,WV, 54000,Other nondurable goods,2009,5201.6
West Virginia,WV, 54000,Services,2009,31631.8
West Virginia,WV, 54000,Household consumption expenditures (for services),2009,29441.2
West Virginia,WV, 54000,Housing and utilities,2009,7318.0
West Virginia,WV, 54000,Health care,2009,10597.2
West Virginia,WV, 54000,Transportation services,2009,790.0
West Virginia,WV, 54000,Recreation services,2009,1434.4
West Virginia,WV, 54000,Food services and accommodations,2009,3157.0
West Virginia,WV, 54000,Financial services and insurance,2009,2885.2
West Virginia,WV, 54000,Other services,2009,3259.5
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2009,2190.6
West Virginia,WV, 54000,Gross output of nonprofit institutions,2009,5301.6
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2009,3111.0
West Virginia,WV, 54000,Personal consumption expenditures,2010,51738.2
West Virginia,WV, 54000,Goods,2010,19126.5
West Virginia,WV, 54000,Durable goods,2010,5400.6
West Virginia,WV, 54000,Motor vehicles and parts,2010,2182.6
West Virginia,WV, 54000,Furnishings and durable household equipment,2010,1116.9
West Virginia,WV, 54000,Recreational goods and vehicles,2010,1325.2
West Virginia,WV, 54000,Other durable goods,2010,775.9
West Virginia,WV, 54000,Nondurable goods,2010,13725.9
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2010,4679.0
West Virginia,WV, 54000,Clothing and footwear,2010,1383.3
West Virginia,WV, 54000,Gasoline and other energy goods,2010,2302.9
West Virginia,WV, 54000,Other nondurable goods,2010,5360.6
West Virginia,WV, 54000,Services,2010,32611.7
West Virginia,WV, 54000,Household consumption expenditures (for services),2010,30318.7
West Virginia,WV, 54000,Housing and utilities,2010,7445.9
West Virginia,WV, 54000,Health care,2010,10805.0
West Virginia,WV, 54000,Transportation services,2010,810.3
West Virginia,WV, 54000,Recreation services,2010,1486.0
West Virginia,WV, 54000,Food services and accommodations,2010,3371.5
West Virginia,WV, 54000,Financial services and insurance,2010,3102.2
West Virginia,WV, 54000,Other services,2010,3297.7
West Virginia,WV, 54000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2010,2293.0
West Virginia,WV, 54000,Gross output of nonprofit institutions,2010,5580.3
West Virginia,WV, 54000,Less: Receipts from sales of goods and services by nonprofit institutions,2010,3287.2
West Virginia,WV, 54000,Personal consumption expenditures,2011,54299.7
West Virginia,WV, 54000,Goods,2011,20263.8
West Virginia,WV, 54000,Durable goods,2011,5588.6
West Virginia,WV, 54000,Motor vehicles and parts,2011,2300.1
West Virginia,WV, 54000,Furnishings and durable household equipment,2011,1129.4
West Virginia,WV, 54000,Recreational goods and vehicles,2011,1338.8
West Virginia,WV, 54000,Other durable goods,2011,820.3
West Virginia,WV, 54000,Nondurable goods,2011,14675.2
West Virginia,WV, 54000,Food and beverages purchased for off-premises consumption,2011,4841.6
West Virginia,WV, 54000,Clothing and footwear,2011,1413.6
